,0,1,title
0,0,http://www.memphis.edu,
3446,3446,http://www.memphis.edu/umtech/service_catalog/phones/index.php,"Phones, Voicemail, and CATV -       	umTech - Information Technology Services       	 - University of Memphis   "
3447,3447,http://www.memphis.edu/umtech/service_catalog/security/index.php,Security and Safe Computing -       	umTech - Information Technology Services       	 - University of Memphis   
3448,3448,http://www.memphis.edu/umtech/service_catalog/accounts/index.php,Accounts and Access -       	umTech - Information Technology Services       	 - University of Memphis   
3449,3449,http://www.memphis.edu/umtech/service_catalog/teaching/index.php,Teaching & Learning -       	umTech - Information Technology Services       	 - University of Memphis   
3450,3450,http://www.memphis.edu/umtech/service_catalog/research/index.php,Research Computing  -       	umTech - Information Technology Services       	 - University of Memphis   
3451,3451,http://www.memphis.edu/umtech/service_catalog/network/index.php,Network and Wifi Connectivity -       	umTech - Information Technology Services       	 - University of Memphis   
3452,3452,http://www.memphis.edu/umtech/service_catalog/computers/index.php,"Computer, Peripherals, and Hardware -       	umTech - Information Technology Services       	 - University of Memphis   "
3453,3453,http://www.memphis.edu/umtech/service_catalog/software/index.php,Software and Applications  -       	umTech - Information Technology Services       	 - University of Memphis   
3454,3454,http://www.memphis.edu/umtech/service_catalog/classroom/index.php,Classroom and Lab Support -       	umTech - Information Technology Services       	 - University of Memphis   
3455,3455,http://www.memphis.edu/umtech/service_catalog/servers_storage/index.php,"Servers, Storage, and Data -       	umTech - Information Technology Services       	 - University of Memphis   "
3456,3456,http://www.memphis.edu/umtech/service_catalog/website/index.php,Website Access and Support -       	umTech - Information Technology Services       	 - University of Memphis   
3457,3457,http://www.memphis.edu/development/devoffice/,Office of Development -       	Development      	 - University of Memphis   
3458,3458,http://www.memphis.edu/mediaroom/releases/2016/april16/donorcenter.php,Donor Center -       	UofM Media Room      	 - University of Memphis   
3459,3459,http://www.memphis.edu/corporatepartnerships/onestopshop,
3460,3460,http://www.memphis.edu/umce/,Continuing Education -       	UMCE      	 - University of Memphis   
3461,3461,http://www.memphis.edu/umce/training/index.php,Customized Training -       	UMCE      	 - University of Memphis   
3462,3462,http://www.memphis.edu/registrar/students/selfserv/common-holds.php,Common Holds  -       	Registrar      	 - University of Memphis   
3463,3463,http://www.memphis.edu/registrar/about,
3464,3464,http://www.memphis.edu/registrar/about/staff.php, Staff and Services -       	Registrar      	 - University of Memphis   
3465,3465,http://www.memphis.edu/registrar/about/a2z.php,Site Map -       	Registrar      	 - University of Memphis   
3466,3466,http://www.memphis.edu/registrar/about/contact.php,Contact Us -       	Registrar      	 - University of Memphis   
3467,3467,http://www.memphis.edu/registrar/about/mission.php,Our Mission  -       	Registrar      	 - University of Memphis   
3468,3468,http://www.memphis.edu/registrar/students/selfserv/ev-status.php,Enrollment Verification Status  -       	Registrar      	 - University of Memphis   
3469,3469,http://www.memphis.edu/registrar/students/selfserv/grades-official.php,View Official Grades  -       	Registrar      	 - University of Memphis   
3470,3470,http://www.memphis.edu/registrar/students/selfserv/lookup-lists.php,Look Up Classes: Frequently Requested Lists  -       	Registrar      	 - University of Memphis   
3471,3471,http://www.memphis.edu/registrar/students/selfserv/lookup-tips.php,Look Up Classes: Tips  -       	Registrar      	 - University of Memphis   
3472,3472,http://www.memphis.edu/registrar/students/selfserv/attendance.php,Check Attendance Status  -       	Registrar      	 - University of Memphis   
3473,3473,http://www.memphis.edu/registrar/students/selfserv/lookup-rslts.php,Look Up Classes: Search Results  -       	Registrar      	 - University of Memphis   
3474,3474,http://www.memphis.edu/registrar/students/selfserv/advisor.php,Find Your Advisor  -       	Registrar      	 - University of Memphis   
3475,3475,http://www.memphis.edu/registrar/forms/student.php,Forms: Students -       	Registrar      	 - University of Memphis   
3476,3476,http://www.memphis.edu/registrar/forms/parents.php,Forms: Parents -       	Registrar      	 - University of Memphis   
3477,3477,http://www.memphis.edu/registrar/forms/veterans.php,Forms: Veterans -       	Registrar      	 - University of Memphis   
3478,3478,http://www.memphis.edu/registrar/forms/lambuth.php,Forms: Former Lambuth University Students -       	Registrar      	 - University of Memphis   
3479,3479,http://www.memphis.edu/registrar/forms/faculty.php,Forms: Faculty -       	Registrar      	 - University of Memphis   
3480,3480,http://www.memphis.edu/registrar/notice/t300-reg-remind.php,Registration Reminder -       	Registrar      	 - University of Memphis   
3481,3481,http://www.memphis.edu/health/immunization/mmr.php,MMR & Varicella -       	Student Health Center      	 - University of Memphis   
3482,3482,http://www.memphis.edu/registrar/register/permits-online.php,Permits for Online Subjects -       	Registrar      	 - University of Memphis   
3483,3483,http://www.memphis.edu/registrar/register/permits-all.php,Permits for Subjects Offered by: -       	Registrar      	 - University of Memphis   
3484,3484,http://www.memphis.edu/registrar/register/permits-fcbe.php,Permits Offered by FCBE -       	Registrar      	 - University of Memphis   
3485,3485,http://www.memphis.edu/umparents/events/familyweekend.php,Parent & Family Weekend -       	Parent & Family Services      	 - University of Memphis   
3486,3486,http://www.memphis.edu/umparents/involvement/parent_council.php,Parent Council -       	Parent & Family Services      	 - University of Memphis   
3487,3487,http://www.memphis.edu/umparents/involvement/pfabookscholarship.php,Parent & Family Association Book Scholarships -       	Parent & Family Services      	 - University of Memphis   
3488,3488,http://www.memphis.edu/umparents/involvement/parent_panel.php,Parent Panel -       	Parent & Family Services      	 - University of Memphis   
3489,3489,http://www.memphis.edu/umparents/involvement,
3490,3490,http://www.memphis.edu/directions.htm,
3491,3491,http://www.memphis.edu/umparents/about/staff.php,Staff -       	Parent & Family Services      	 - University of Memphis   
3492,3492,http://www.memphis.edu/umparents/about/index.php,About Parents and Families -       	Parent & Family Services      	 - University of Memphis   
3493,3493,http://www.memphis.edu/umparents/about,
3494,3494,http://www.memphis.edu/umparents/about/mission_goals.php,Mission and Goals -       	Parent & Family Services      	 - University of Memphis   
3495,3495,http://www.memphis.edu/umparents/events/carepackages.php,Final Care Packages -       	Parent & Family Services      	 - University of Memphis   
3496,3496,http://www.memphis.edu/umparents/events/pfspringday.php,Parent & Family Spring Day -       	Parent & Family Services      	 - University of Memphis   
3497,3497,http://www.memphis.edu/umparents/events/hfh.php,Hugs from Home -       	Parent & Family Services      	 - University of Memphis   
3498,3498,http://www.memphis.edu/bursar/info/1098.php,1098-T Information -       	Bursar's Office      	 - University of Memphis   
3499,3499,http://www.memphis.edu/parking/permit/general.php,General Permit Parking -       	Parking & Transportation Services      	 - University of Memphis   
3500,3500,http://www.memphis.edu/parking/permit/parkcampus.php,Park Avenue Campus -       	Parking & Transportation Services      	 - University of Memphis   
3501,3501,http://www.memphis.edu/parking/permit/department.php,University Department Parking -       	Parking & Transportation Services      	 - University of Memphis   
3502,3502,http://www.memphis.edu/parking/permit/resident.php,Resident Permit Parking -       	Parking & Transportation Services      	 - University of Memphis   
3503,3503,http://www.memphis.edu/parking/permit,
3504,3504,http://www.memphis.edu/parking/permit/priority.php,Priority Permit Parking -       	Parking & Transportation Services      	 - University of Memphis   
3505,3505,http://www.memphis.edu/parking/permit/motorcycle.php,Motorcycle Parking -       	Parking & Transportation Services      	 - University of Memphis   
3506,3506,http://www.memphis.edu/bursar/index.php,Bursar's Office -       	Bursar's Office      	 - University of Memphis   
3507,3507,http://www.memphis.edu/registrar/students/records/parent-access.php,Parent Access to Student Education Record  -       	Registrar      	 - University of Memphis   
3508,3508,http://www.memphis.edu/registrar/students/records/student-consent.php,Student Consent to Release Education Record  -       	Registrar      	 - University of Memphis   
3509,3509,http://www.memphis.edu/shs/research/buddington_nutrition_research_lab.php,Buddington Nutrition Research Laboratory -       	SHS      	 - University of Memphis   
3510,3510,http://www.memphis.edu/shs/research/bmbl.php,Biochemistry and Molecular Biology Laboratory -       	SHS      	 - University of Memphis   
3511,3511,http://www.memphis.edu/shs/research/exercise_instructional_lab.php,Exercise Instructional Laboratory -       	SHS      	 - University of Memphis   
3512,3512,http://www.memphis.edu/shs/research/mal.php,Musculoskeletal Analysis Laboratory  -       	SHS      	 - University of Memphis   
3513,3513,http://www.memphis.edu/shs/research/mbl.php,Motor Behavior Lab -       	SHS      	 - University of Memphis   
3514,3514,http://www.memphis.edu/shs/research/etil.php,Exercise Training Intervention Laboratory -       	SHS      	 - University of Memphis   
3515,3515,http://www.memphis.edu/shs/research/researchprojects.php,Research Projects -       	SHS      	 - University of Memphis   
3516,3516,http://www.memphis.edu/shs/research/crml.php,Cardiorespiratory-Metabolic Laboratory   -       	SHS      	 - University of Memphis   
3517,3517,http://www.memphis.edu/shs/research/basic-research-laboratory.php,School of Health Studies Basic Research Laboratory -       	SHS      	 - University of Memphis   
3518,3518,http://www.memphis.edu/shs/research/bone_densitometry_lab.php,Bone Densitometry and Body Composition Laboratory -       	SHS      	 - University of Memphis   
3519,3519,http://www.memphis.edu/shs/students/latewithdrawalpolicy.php,Late Withdrawal Policy -       	SHS      	 - University of Memphis   
3520,3520,http://www.memphis.edu/shs/students/prospective.php,Prospective -       	SHS      	 - University of Memphis   
3521,3521,http://www.memphis.edu/shs/students/admission_advising.php,Admission & Advising -       	SHS      	 - University of Memphis   
3522,3522,http://www.memphis.edu/shs/students/study_abroad.php,Study Abroad Programs -       	SHS      	 - University of Memphis   
3523,3523,http://www.memphis.edu/shs/students/ug_graduation.php,Undergraduate Graduation -       	SHS      	 - University of Memphis   
3524,3524,http://www.memphis.edu/shs/students/scholarships.php,Scholarships -       	SHS      	 - University of Memphis   
3525,3525,http://www.memphis.edu/shs/students/ug_advising_forms.php,Undergraduate Advising Forms -       	SHS      	 - University of Memphis   
3526,3526,http://www.memphis.edu/shs/students,
3527,3527,http://www.memphis.edu/shs/students/grad_advising.php,Graduate Advising -       	SHS      	 - University of Memphis   
3528,3528,http://www.memphis.edu/shs/students/grad_advising_forms.php,Graduate Advising Forms -       	SHS      	 - University of Memphis   
